worker_id,monthly_income,monthly_income_2,income_volatility,platform_count,days_to_recover,surplus_ratio,stability_score,working_days,jobs_completed,avg_daily_income,income_growth_rate,expense_ratio,savings_amount,late_payment_count,work_consistency_score
8638,76104,28782,0.44,4,16,0.2,36.98,12,99,585,-0.02,0.32,7955,8,80.38
8639,46959,63934,0.86,2,5,0.34,65.81,22,21,781,0,0.49,7111,5,21.37
8640,55380,73455,0.4,1,23,0.6,74.99,11,117,1667,-0.08,0.82,15171,0,50.01
8641,46635,31461,0.23,4,8,0.59,47.62,25,183,591,-0.05,0.78,3305,7,8.08
8642,70162,49342,0.57,3,13,0.19,34.7,27,36,2651,0.08,0.64,10163,0,38.89
8643,16567,77315,0.57,1,13,0.3,59.84,22,51,2302,0.27,0.62,6099,3,97.26
8644,49476,65707,0.41,3,19,0.75,43.94,26,66,2244,0.22,0.32,1081,5,38.78
8645,13194,39560,0.71,3,10,0.12,12.3,11,171,1977,0.2,0.85,3958,6,41.84
8646,62455,35084,0.4,4,25,0.24,84.58,12,52,1063,0.05,0.47,10303,4,29.52
8647,13248,19653,0.16,4,15,0.7,37.5,26,62,746,0.16,0.77,7026,9,59.46
8648,58802,32950,0.12,4,1,0.62,57.96,14,75,2916,0.2,0.53,14117,2,80.37
8649,54868,35466,0.18,1,15,0.28,51.56,21,45,2518,0.24,0.42,7280,1,8.06
8650,60747,25174,0.71,2,15,0.47,5.36,11,121,2524,0.16,0.34,1613,5,42.66
8651,65933,22717,0.83,4,3,0.61,73.11,12,57,320,-0.04,0.8,8640,0,26.36
8652,34300,14253,0.27,1,17,0.8,69.21,16,167,356,0.18,0.47,18295,8,28.81
8653,23705,65446,0.83,4,27,0.73,20.28,14,172,918,0.22,0.63,13612,3,59.87
8654,36475,77354,0.57,4,26,0.52,46.4,28,43,2403,-0.03,0.51,13812,0,19.33
8655,30208,25446,0.42,3,14,0.33,80.8,24,127,1037,-0.08,0.66,6277,6,7.97
8656,34278,14808,0.57,3,10,0.7,35.91,14,62,1111,0.25,0.57,8605,7,77.38
8657,78850,20621,0.37,1,7,0.28,48.59,18,62,1042,0.28,0.76,19248,7,70.76
8658,32863,62074,0.28,4,28,0.28,74.07,10,151,761,-0.09,0.5,14768,2,63.26
8659,31347,69938,0.8,1,16,0.17,77.09,27,58,2993,0.29,0.64,14507,1,4.8
8660,50302,12997,0.51,2,10,0.63,56.46,19,168,2609,0.21,0.71,16147,7,92.28
8661,65220,17650,0.69,1,28,0.15,48.31,26,117,1503,-0.06,0.32,3858,0,4.9
8662,67634,61681,0.37,3,13,0.49,79.39,19,97,2333,0.09,0.54,7821,5,30.59
8663,26486,42246,0.13,2,23,0.44,77.44,25,162,1203,0.06,0.37,5379,7,42.7
8664,59436,68341,0.26,1,27,0.62,67.33,25,73,1247,0.29,0.43,1000,8,17.02
8665,37924,60776,0.29,2,17,0.48,69.67,22,41,1584,-0.05,0.53,4222,3,8.78
8666,13544,78149,0.35,1,28,0.13,7.13,12,47,2779,-0.09,0.84,19738,4,67.06
8667,13399,59672,0.24,4,24,0.11,2.57,25,132,2620,-0.04,0.87,10180,2,47.91
8668,46697,55177,0.3,3,5,0.4,41.76,25,103,2040,0.03,0.63,14799,8,64.19
8669,18331,35198,0.58,1,21,0.42,44.58,17,169,2768,0.16,0.41,9537,5,81.39
8670,76454,36399,0.69,1,5,0.1,67.28,10,23,1458,-0.04,0.7,16903,1,27.27
8671,79570,15466,0.44,3,10,0.61,91.86,24,102,1729,0.11,0.31,12424,3,6.6
8672,62052,64829,0.22,2,20,0.41,84.8,25,157,2940,0.04,0.31,7378,9,5.09
8673,52229,71838,0.54,4,8,0.79,78.4,24,136,2606,0.26,0.61,5826,1,61.68
8674,50055,25336,0.18,4,20,0.78,54.59,14,60,2904,0.01,0.87,14731,7,71.66
8675,26303,49398,0.66,1,21,0.25,55.14,10,34,431,0.21,0.76,9458,4,34.07
8676,52108,76948,0.67,3,8,0.65,62.11,13,74,719,-0.03,0.62,7648,2,24.05
8677,50354,54377,0.44,3,8,0.2,33.54,12,108,1542,0.1,0.82,11501,9,34.34
8678,44097,21148,0.14,4,3,0.17,3.1,23,67,1045,0.23,0.69,17640,5,96.72
8679,78147,78557,0.76,1,26,0.37,35.71,25,184,576,0.13,0.5,16439,3,77.58
8680,34717,20193,0.75,4,22,0.35,23.87,22,89,1363,0.26,0.35,19522,0,89.47
8681,46413,38681,0.71,1,13,0.49,84.59,14,76,1112,0.05,0.54,10265,1,80.35
8682,58740,65831,0.31,2,21,0.64,56.68,19,27,2258,0.11,0.82,12704,9,93.75
8683,43279,76304,0.27,2,4,0.6,17.43,28,164,898,0.14,0.77,10461,3,48.2
8684,44429,19718,0.61,2,17,0.3,61.7,26,46,1098,0.06,0.46,16856,4,23.8
8685,77502,10199,0.5,1,3,0.1,36.57,16,51,1370,-0.08,0.75,11197,3,94.85
8686,11086,63569,0.25,3,20,0.17,37.15,18,189,2290,0.25,0.5,7898,9,16.69
8687,27081,37330,0.53,1,14,0.19,3.16,22,38,969,0.05,0.35,4752,4,67.8
8688,68077,54036,0.4,4,29,0.48,55.73,21,185,1376,-0.04,0.69,1333,4,62.21
8689,19253,79016,0.32,4,6,0.61,71.75,18,194,2392,0.09,0.56,6446,7,97.42
8690,59671,50648,0.14,1,13,0.63,75.08,26,175,2153,0.12,0.77,8862,7,44.71
8691,78174,70319,0.65,3,10,0.61,97.71,29,87,987,0.16,0.32,6172,0,94.86
8692,27399,18523,0.57,4,21,0.73,31.21,28,51,2608,0.28,0.78,14761,5,4.54
8693,41461,76543,0.52,4,13,0.28,74.64,19,196,2034,0.19,0.5,5025,9,1.07
8694,54206,18241,0.85,4,5,0.31,9.23,14,23,2622,0.29,0.67,4419,9,1.9
8695,58948,29072,0.72,2,7,0.33,75.84,17,21,2331,0.05,0.63,17915,7,49.9
8696,18457,54938,0.49,3,6,0.32,97.19,13,109,1181,0.29,0.33,13469,6,5.32
8697,26406,62860,0.1,2,18,0.58,75.78,23,24,997,0.3,0.41,14565,3,6.09
8698,10756,72234,0.49,4,26,0.5,40.07,20,133,2122,0.21,0.39,4980,7,45.63
8699,20892,64059,0.43,4,16,0.52,12.84,13,20,2976,0.25,0.9,11390,2,35.93
8700,68349,36308,0.1,3,27,0.69,35.92,14,186,2996,0.22,0.52,9193,8,90.65
8701,33237,37643,0.61,1,4,0.41,93.5,24,58,1698,0.1,0.39,3561,4,13.15
8702,36336,10828,0.48,4,23,0.64,61.16,25,176,2524,0.26,0.71,4234,9,94.91
8703,65431,18224,0.45,2,4,0.36,93.3,28,21,1764,0.05,0.8,6981,8,57.65
8704,47054,24598,0.36,1,9,0.76,31.65,13,37,1555,0.23,0.32,13571,7,73.26
8705,49118,25303,0.22,2,18,0.34,6.55,29,160,535,0.07,0.54,11390,6,8.08
8706,74675,53861,0.29,1,24,0.37,52.32,10,97,409,0.1,0.55,1696,7,86.11
8707,34751,56016,0.84,1,15,0.33,31.01,17,173,1039,0.09,0.79,7566,2,53.29
8708,13773,47531,0.77,2,22,0.62,50.29,24,38,2186,-0.02,0.71,1199,0,94.52
8709,37052,77641,0.28,4,12,0.63,27.07,10,192,472,0.04,0.88,16649,1,14.1
8710,40043,17727,0.58,4,8,0.71,81.1,12,32,408,0.14,0.43,18262,0,13.57
8711,50505,21513,0.76,2,17,0.74,7.64,19,126,2592,-0.04,0.78,8795,2,83.64
8712,30807,41851,0.47,2,12,0.12,94.12,25,171,2212,0.28,0.77,7216,9,70.13
8713,77150,56356,0.38,1,2,0.41,6.31,11,167,1270,0.19,0.3,16789,8,41.26
8714,14844,22515,0.38,1,27,0.6,31.27,11,196,2868,0.18,0.7,14000,2,59.13
8715,52405,55318,0.61,3,29,0.2,86.31,22,26,1025,-0.08,0.36,8566,8,47.01
8716,63104,76561,0.51,1,21,0.16,11.89,12,140,314,0.28,0.73,1886,7,65.64
8717,22663,57578,0.43,2,1,0.43,48.21,23,48,1639,0.22,0.78,18871,5,98.06
8718,25364,51527,0.17,2,20,0.61,7.31,29,157,2926,0.09,0.87,12247,7,79.45
8719,11875,31584,0.48,1,27,0.69,59.63,16,104,1892,0.14,0.45,11380,0,25
8720,18656,76918,0.35,3,7,0.72,87.05,28,30,820,0.05,0.57,6362,5,90.82
8721,17543,65683,0.7,2,21,0.68,2.36,10,73,407,-0.06,0.89,18647,6,51.3
8722,42332,19732,0.63,3,17,0.49,20.18,26,164,2367,0.28,0.54,8875,8,17.87
8723,16552,36526,0.84,2,2,0.78,96.27,28,33,1038,0,0.64,19981,8,13.47
8724,49375,57492,0.14,2,9,0.35,23.18,26,56,1257,0.25,0.5,9237,1,28.33
8725,76793,32157,0.67,3,15,0.67,64.26,26,83,1171,0.11,0.39,12784,6,13.95
8726,24471,26606,0.55,1,25,0.61,50.04,17,64,421,-0.03,0.39,13318,0,39.26
8727,59767,18273,0.84,3,26,0.29,56.6,23,85,2766,-0.1,0.5,14065,2,75.76
8728,26867,67946,0.81,2,1,0.78,69.72,13,75,2445,0.04,0.36,19547,4,65.58
8729,20894,59372,0.11,1,14,0.44,19.89,11,93,777,0.06,0.45,4524,8,40.01
8730,67787,44571,0.66,4,29,0.34,0.73,14,185,2502,-0.07,0.7,10214,0,33.56
8731,69600,60558,0.27,4,3,0.19,29.23,23,56,2668,0.1,0.51,17372,5,77.4
8732,36870,29561,0.79,2,16,0.56,59.83,13,163,1152,0.21,0.81,6169,3,77.12
8733,10966,26735,0.44,2,8,0.57,20.29,18,160,2154,0.05,0.56,13080,5,36.55
8734,24802,25654,0.82,3,25,0.54,45.02,27,147,835,0.08,0.74,14084,6,65.68
8735,61498,15284,0.63,4,5,0.22,46.86,27,66,309,-0.04,0.67,13570,5,54.36
8736,36487,75035,0.47,3,17,0.42,55.49,15,194,1350,0.22,0.68,6671,1,30.08
8737,53168,70617,0.11,1,3,0.29,64.5,21,110,879,-0.08,0.32,1604,1,68.66
8738,76641,63695,0.61,2,14,0.2,66.01,10,36,1501,-0.04,0.7,16069,7,69.63
8739,15107,45432,0.25,3,23,0.27,81.24,21,141,2754,0.24,0.45,16424,1,35.57
8740,24852,77852,0.5,2,8,0.12,84.43,13,105,1875,0.15,0.66,18160,9,3.39
8741,70358,30877,0.29,1,15,0.18,78.62,29,23,2612,0.06,0.38,18180,5,21.12
8742,34145,10254,0.24,2,8,0.22,13.16,20,136,1339,0.14,0.82,1968,8,67.38
8743,59249,46020,0.3,3,19,0.25,82.42,20,105,2505,0.07,0.71,16840,0,20.8
8744,47705,11958,0.17,2,18,0.75,41.71,24,41,1635,0.11,0.9,11315,5,27.44
8745,29132,13681,0.74,2,3,0.61,78.3,24,21,434,0.24,0.55,4287,6,54.92
8746,40043,42554,0.49,1,24,0.3,12.74,28,193,1106,0.16,0.42,11953,1,91.53
8747,48277,15600,0.83,4,5,0.16,8.19,25,157,2450,-0.09,0.74,18460,7,27.37
8748,14369,37960,0.75,3,11,0.24,24.04,25,105,1132,0,0.74,19291,4,27.71
8749,72290,17586,0.34,2,25,0.12,12.44,19,191,416,0.15,0.37,1338,4,76.6
8750,55679,75345,0.55,1,6,0.11,60.29,24,178,1345,0.2,0.81,19506,6,40.9
8751,41748,54647,0.7,3,8,0.69,94.64,10,186,2491,0.29,0.44,17516,5,11.99
8752,37259,49041,0.2,1,15,0.57,54.84,22,60,764,0.29,0.44,1737,3,32.88
8753,47445,14625,0.18,3,15,0.79,88.94,27,71,842,-0.09,0.81,1402,3,44.64
8754,77838,62315,0.11,1,11,0.3,67.87,21,44,481,0.27,0.51,16036,6,71.77
8755,68181,43937,0.55,2,11,0.18,44.56,27,197,550,-0.1,0.81,14230,1,74.77
8756,27596,17249,0.7,2,11,0.32,55.6,19,140,2393,-0.03,0.85,12943,6,43.14
8757,38218,56097,0.53,4,22,0.65,26.24,18,148,2699,-0.07,0.41,11945,6,71.53
8758,14715,19609,0.5,1,20,0.48,35.77,13,113,1833,0.1,0.43,5970,8,75.4
8759,55000,20511,0.65,1,15,0.3,18.81,22,25,2470,0.03,0.52,8286,7,85.98
8760,59661,54447,0.35,2,19,0.44,19.91,19,119,2519,0.27,0.73,5465,3,28.39
8761,76093,29391,0.14,3,16,0.29,29.67,28,128,1617,-0.1,0.46,17354,4,46.14
8762,13211,51806,0.21,4,21,0.22,79.8,16,102,2883,-0.03,0.64,13450,0,96.2
8763,21985,33627,0.67,2,9,0.41,77.87,22,62,2166,0.06,0.36,16900,9,18.65
8764,73431,48126,0.85,4,16,0.72,28.89,15,77,2180,0.19,0.36,4816,2,90.43
8765,48516,78962,0.53,3,29,0.26,90.39,17,197,1606,0.17,0.53,10295,4,53.83
8766,34399,79429,0.56,3,4,0.75,40.78,27,38,2125,0.19,0.62,10800,6,33.99
8767,51817,44558,0.41,3,11,0.16,73.39,29,179,1482,0.14,0.58,3816,1,46.43
8768,73528,76115,0.56,1,23,0.71,84.54,18,80,2175,0.09,0.89,10551,4,1.12
8769,72966,74341,0.42,2,1,0.71,13.98,22,88,1721,0.21,0.65,2236,7,20.46
8770,66516,60209,0.58,2,20,0.32,31.44,19,88,2957,0.04,0.44,18157,3,86.76
8771,28355,14740,0.43,3,23,0.52,50.56,19,166,1173,-0.06,0.47,8232,6,52.6
8772,77743,20789,0.65,3,28,0.12,14.03,15,136,1557,0.18,0.74,4800,9,58.2
8773,73401,74618,0.21,4,13,0.59,16.77,17,179,671,0.22,0.47,3418,5,96.71
8774,76372,47398,0.73,2,13,0.69,36.77,24,44,2198,0.24,0.59,9925,6,80.51
8775,23942,10048,0.9,2,19,0.25,38.53,10,125,2105,0.24,0.58,17794,5,92.5
8776,44123,26187,0.73,1,1,0.67,23.6,23,45,360,0.3,0.75,7693,3,49.43
8777,59406,55229,0.31,1,26,0.37,1.41,19,22,2013,0.28,0.79,3587,4,55.43
8778,48918,64667,0.42,4,18,0.43,53.85,13,84,2098,-0.06,0.35,8156,8,20.42
8779,66184,54839,0.34,3,4,0.17,50.1,12,185,1921,0.28,0.6,18791,5,52.85
8780,65506,37620,0.47,3,19,0.72,40.37,13,95,2069,0.18,0.42,1994,9,25.19
8781,26880,61435,0.78,4,6,0.51,48.68,10,136,2950,0.19,0.39,18952,8,39.88
8782,64249,17182,0.38,4,3,0.19,7.56,11,165,1823,0.28,0.8,17834,2,14.19
8783,67178,75591,0.39,3,5,0.15,0.19,25,138,2334,0.24,0.87,6248,3,46.25
8784,33164,21331,0.89,3,28,0.1,43.24,17,66,1482,0.28,0.35,9544,5,55.45
8785,25876,72243,0.74,1,18,0.3,79.86,13,118,1444,-0.09,0.45,2033,8,49.17
8786,14380,22471,0.5,1,19,0.12,14.63,10,141,2589,0.14,0.36,3987,6,5.44
8787,68356,66787,0.73,1,19,0.64,14.83,10,43,1924,-0.02,0.59,10938,2,52.18
8788,26559,77700,0.1,3,2,0.14,30.68,22,32,2213,-0.09,0.46,18799,9,48.4
8789,28821,74625,0.39,3,13,0.75,27.19,21,54,2619,0.06,0.77,4768,9,44.18
8790,74578,40486,0.11,4,28,0.17,97.36,22,27,1277,0.27,0.33,1080,9,97.48
8791,16975,61170,0.18,4,29,0.24,11.01,20,77,2341,-0.04,0.5,4842,7,94.31
8792,13829,65689,0.87,3,1,0.6,7.67,16,164,594,0.28,0.88,17476,8,57.02
8793,31845,23248,0.73,2,7,0.42,9.29,29,159,852,0.29,0.79,17342,1,78.41
8794,48923,24327,0.5,1,29,0.69,30.1,27,135,1492,0.14,0.72,7732,1,76.58
8795,55896,39023,0.27,4,23,0.17,60.61,15,43,1791,0.19,0.9,5287,1,34.32
8796,64520,29867,0.59,2,29,0.28,81.29,11,197,686,-0.05,0.78,9317,0,32.26
8797,67743,17814,0.86,1,13,0.48,56.23,24,56,2617,0,0.68,15725,4,76.57
8798,44334,40406,0.39,1,29,0.6,37.28,13,81,1408,-0.09,0.87,11850,5,26.82
8799,72685,23721,0.82,1,25,0.33,5.34,27,139,1073,-0.04,0.74,11436,5,99.86
8800,71154,42637,0.57,3,9,0.78,99.92,13,151,1320,0.06,0.84,2707,5,33.13
8801,15669,31257,0.72,1,25,0.59,48.64,27,141,2628,0.02,0.84,7312,9,54.14
8802,29836,43308,0.82,2,16,0.36,2.8,19,127,2840,-0.08,0.45,8406,3,45.67
8803,36743,17991,0.37,3,18,0.46,6.27,11,107,1579,0.21,0.47,16210,0,28.79
8804,48769,41255,0.1,1,8,0.55,81.41,27,27,616,-0.1,0.46,18819,8,71.28
8805,60645,19196,0.2,3,11,0.48,49.12,15,93,467,0.25,0.5,14758,8,60.06
8806,46737,76201,0.22,1,20,0.79,15.97,18,79,1775,0.2,0.66,9774,2,16.17
8807,52563,79586,0.38,2,27,0.18,11.19,12,113,1576,-0.02,0.3,13351,9,34.77
8808,22028,11936,0.23,4,13,0.69,42.31,11,99,1333,-0.03,0.43,8291,6,49.76
8809,37729,52471,0.58,4,23,0.4,62.59,13,182,2290,0.15,0.78,18812,1,79.32
8810,49080,78486,0.13,3,5,0.38,84.11,14,95,719,-0.05,0.45,16690,2,51.33
8811,27204,36316,0.83,3,8,0.71,76.31,13,108,2118,-0.08,0.44,4607,4,49.07
8812,21615,64932,0.12,3,15,0.73,82.5,17,127,1162,0.12,0.55,14071,6,47.34
8813,36392,59834,0.87,2,1,0.33,35.26,16,130,2823,0.23,0.31,17497,3,95.94
8814,70559,15162,0.34,2,13,0.78,14.43,13,69,2237,0.3,0.31,14696,5,44.63
8815,21084,53021,0.45,4,20,0.3,72.58,17,105,870,-0.08,0.43,3631,8,85.06
8816,42536,13525,0.65,4,16,0.67,56.34,16,87,1957,-0.01,0.51,14224,2,89.01
8817,69651,14145,0.39,1,29,0.72,34.58,29,169,2783,0.13,0.83,10354,4,31.38
8818,63296,47671,0.29,1,17,0.23,26.1,16,98,2623,0.19,0.44,9646,3,7.25
8819,15967,52644,0.62,1,8,0.33,27.13,18,183,1775,0.12,0.68,11790,5,61.6
8820,17376,54359,0.64,3,19,0.59,34.58,13,172,459,0.28,0.67,3160,3,95.3
8821,55535,64815,0.54,2,29,0.25,37.33,22,162,1545,-0.01,0.59,12249,1,72.53
8822,26994,71231,0.37,1,23,0.56,78.78,27,148,1638,0.19,0.85,13583,4,44.51
8823,61964,57346,0.85,1,26,0.12,77.21,10,191,1569,0.25,0.31,2097,5,28.43
8824,56670,74854,0.13,1,13,0.4,44.16,19,168,1410,0.25,0.71,7055,3,63.42
8825,32156,73029,0.33,3,6,0.75,64.06,15,100,1738,0.24,0.72,13887,9,56.02
8826,10566,22041,0.29,1,17,0.42,47.72,24,104,1261,0.21,0.36,15750,6,20.84
8827,43984,31902,0.15,3,22,0.58,94.24,13,73,1729,0.08,0.72,18874,3,90.52
8828,34522,28454,0.89,4,20,0.49,56.21,23,93,1200,0.18,0.89,19975,4,35.95
8829,25508,49551,0.3,2,16,0.6,43.76,13,37,2350,0.06,0.8,7630,7,91.81
8830,54255,42899,0.37,3,17,0.79,79.3,27,41,513,0.19,0.77,1449,7,30.05
8831,45659,65335,0.83,2,22,0.25,70.15,16,127,846,0.11,0.52,8251,0,98.17
8832,62320,64392,0.37,3,7,0.64,60.39,17,186,2955,0.02,0.54,16871,5,97.03
8833,46890,53697,0.19,3,10,0.15,29.35,24,113,2511,0.03,0.75,2844,8,4.35
8834,41793,19816,0.32,3,1,0.4,64.86,20,86,980,-0.03,0.72,3717,2,36.33
8835,18231,47217,0.51,2,18,0.11,23.55,15,189,1627,0.2,0.35,3640,9,22.67
8836,14008,73460,0.63,1,8,0.53,4.17,21,194,2834,0.17,0.64,18179,3,26.25
8837,65815,22255,0.47,2,29,0.76,23.35,27,172,2261,0.19,0.69,4745,2,36.2
8838,23199,27656,0.67,1,8,0.46,78.74,10,191,1409,0.04,0.46,15641,5,8.92
8839,64097,22760,0.9,1,18,0.37,77.89,24,146,2552,0.24,0.47,3733,6,11.07
8840,38626,66747,0.47,2,28,0.59,61.98,26,27,1324,0.26,0.74,6978,2,47.81
8841,45495,76787,0.22,4,25,0.25,12.27,17,165,816,-0.02,0.55,13453,1,78.09
8842,23205,11865,0.26,1,21,0.48,55.81,18,34,394,0.1,0.51,2743,0,19.16
8843,33442,12788,0.82,2,16,0.58,36.94,16,130,2359,0.24,0.55,10615,0,17.69
8844,48491,39541,0.41,4,9,0.57,65.5,13,43,1555,0.13,0.5,19590,0,83.77
8845,53812,73563,0.69,2,4,0.57,91.38,19,124,2038,0.26,0.73,2321,7,87.93
8846,67887,22593,0.6,2,9,0.43,70.89,23,170,1318,-0.06,0.61,14856,6,70.45
8847,74454,62324,0.14,1,2,0.53,62.26,15,73,1502,0.17,0.38,15290,6,2.06
8848,13190,12471,0.35,3,18,0.27,89.14,15,181,1512,0.24,0.65,19900,1,3.05
8849,53417,31777,0.78,2,13,0.58,9.2,11,115,2115,0.3,0.76,14952,9,2.49
8850,30364,35254,0.81,4,8,0.46,56.58,21,49,925,0.12,0.6,19784,2,97.44
8851,57673,11631,0.25,2,13,0.2,68.92,22,107,2259,0.04,0.85,7759,1,97.09
8852,76108,20299,0.63,2,29,0.51,33.96,22,154,1711,-0.07,0.6,16516,2,45.36
8853,22427,51516,0.34,4,11,0.37,12.51,23,175,2424,0,0.78,17262,6,68.72
8854,28416,23866,0.19,1,25,0.63,40.17,28,59,2977,0.11,0.84,11862,6,46.48
8855,71610,25078,0.88,2,8,0.16,86.7,16,46,310,0.28,0.9,16323,3,61.23
8856,24763,45050,0.32,1,4,0.21,12.33,22,143,627,0.02,0.63,8890,4,93.25
8857,63914,75509,0.43,3,2,0.73,91.97,28,58,991,0.13,0.78,14339,3,76.51
8858,27162,60372,0.85,2,8,0.62,4.6,11,77,1537,-0.07,0.41,5647,5,57.4
8859,39624,73919,0.16,1,14,0.63,48.85,13,100,696,0.16,0.67,8123,8,1.62
8860,71828,75137,0.8,1,7,0.15,54.92,17,105,496,-0.05,0.8,15653,5,30.69
8861,35741,17665,0.37,2,21,0.62,17.29,22,58,2108,-0.03,0.58,11303,6,34.44
8862,12522,28325,0.68,1,13,0.49,53.15,16,28,1691,-0.04,0.76,17347,1,6.07
8863,11882,33153,0.35,2,17,0.51,60.6,14,159,2264,0.01,0.63,1879,6,23.15
8864,12690,12443,0.71,2,23,0.58,25.54,26,47,602,0.17,0.65,12043,3,64.97
8865,41169,13115,0.87,4,24,0.66,10.58,17,108,627,0.29,0.49,3331,5,84.43
8866,38818,60517,0.24,4,19,0.47,92.95,18,70,1025,0.12,0.52,8754,3,54.39
8867,14866,72749,0.64,3,7,0.31,43.88,14,35,2708,0.18,0.68,13777,9,39.53
8868,10164,16865,0.59,2,7,0.29,27.46,18,128,1950,0.2,0.86,7304,0,46.33
8869,58740,50933,0.38,4,16,0.46,16.99,15,64,468,-0.08,0.52,18526,8,12.92
8870,69323,76136,0.35,4,1,0.71,79.4,24,187,568,-0.05,0.55,9000,6,31.41
8871,52564,14093,0.54,2,27,0.67,96.07,23,179,2905,-0.02,0.85,9677,3,72.52
8872,15990,12437,0.46,1,2,0.35,56.57,20,59,1662,0,0.69,19649,1,76.07
8873,61703,19639,0.84,2,5,0.79,47.08,25,86,438,0.02,0.7,16529,3,95.33
8874,59480,75562,0.75,3,23,0.48,1.27,21,41,1777,-0.05,0.71,16815,9,3.9
8875,46215,21438,0.14,3,16,0.76,30.25,19,67,1295,0.29,0.81,12335,6,59.37
8876,77895,75481,0.86,2,4,0.62,44.74,14,61,1081,0.28,0.64,10816,1,99.03
8877,66940,56352,0.55,2,12,0.39,52.14,15,61,2300,0.29,0.74,5634,3,28.93
8878,78964,33184,0.57,4,28,0.36,28.77,29,191,2534,-0.08,0.3,18019,5,86.66
8879,37050,68205,0.47,4,8,0.3,70.74,10,21,1978,0.04,0.42,7529,3,83.12
8880,68922,13723,0.82,4,21,0.31,88.25,24,74,2744,0.08,0.81,5648,7,6.12
8881,48150,41750,0.74,2,25,0.78,30.4,28,192,1673,0.15,0.8,6940,4,10.84
8882,20626,71648,0.5,1,12,0.21,72.23,27,181,2043,0.21,0.4,4569,6,77.37
8883,47153,30652,0.7,4,28,0.45,35.95,14,90,1577,0.28,0.66,6000,0,28
8884,24060,38889,0.62,4,7,0.2,84.79,24,80,2817,0,0.39,13326,2,9.77
8885,40231,28041,0.4,4,6,0.49,36.45,10,86,584,0.08,0.47,6484,8,15.44
8886,21784,49973,0.78,4,8,0.18,38.57,22,72,2711,0.15,0.89,5417,7,74.68
8887,17918,65269,0.15,3,7,0.37,85.37,10,95,679,0.02,0.84,3851,4,96.67
8888,25950,66285,0.6,4,23,0.29,80.38,26,70,2687,0.27,0.39,7314,8,65
8889,67416,58760,0.35,4,13,0.47,85.2,28,135,948,0.29,0.83,4730,2,22.34
8890,63737,37685,0.54,4,11,0.58,45.34,14,132,2115,0.1,0.83,3148,5,83.39
8891,17254,53042,0.45,2,12,0.31,63.03,20,121,2374,0.23,0.51,4242,5,1.3
8892,40184,17699,0.18,3,8,0.79,88.5,13,191,533,0.04,0.58,13067,1,78.65
8893,35405,40047,0.88,2,6,0.37,93.71,17,65,2621,0.1,0.6,19334,7,15.09
8894,36228,67759,0.57,4,2,0.18,3.36,10,146,2204,0.09,0.44,10099,7,74.41
8895,77685,24839,0.18,4,28,0.45,23.66,27,65,2933,-0.04,0.83,11959,4,19.36
8896,46435,76184,0.81,4,10,0.41,1.45,11,195,1918,0.04,0.73,12971,9,47.96
8897,29352,55123,0.34,3,10,0.6,4.37,26,157,482,0.01,0.61,14389,4,37.56
8898,51411,46571,0.46,4,9,0.77,54.51,23,139,2582,-0.08,0.45,18024,4,11.8
8899,62332,40342,0.67,4,7,0.15,79.44,23,61,994,0.25,0.53,14632,5,81.63
8900,77089,70738,0.25,2,11,0.24,3.5,16,174,1876,0.05,0.69,17794,1,6.3
8901,13857,66582,0.44,4,1,0.75,6.93,25,105,687,-0.06,0.88,9702,0,99.87
8902,78693,33561,0.75,3,2,0.19,82.08,12,28,2599,0.04,0.63,5717,4,38.75
8903,14170,15616,0.45,4,2,0.6,41.06,13,33,342,0.27,0.57,18004,1,6.58
8904,15278,32629,0.74,2,24,0.33,94.65,11,68,1780,0.11,0.52,10185,6,53.58
8905,76374,79639,0.7,3,19,0.76,84.39,10,168,1212,0.01,0.32,17538,3,66.4
8906,21872,32451,0.79,4,27,0.56,30.03,16,189,2191,0.27,0.85,3758,1,13.5
8907,20592,47086,0.77,4,14,0.62,0.59,17,98,2202,-0.04,0.88,15930,6,42.04
8908,39179,15843,0.6,1,21,0.31,49.43,19,146,2107,0.03,0.71,14762,1,61.2
8909,25943,41924,0.88,1,3,0.34,73.65,11,171,1800,0.04,0.59,14388,6,73.01
8910,28979,24425,0.66,1,18,0.47,38.82,13,88,2381,0.24,0.33,4467,7,79.75
8911,13660,73369,0.68,4,15,0.19,65.11,26,180,1514,0.28,0.42,11537,1,78.46
8912,40048,29402,0.76,2,1,0.57,54.9,17,68,2180,0.28,0.4,4234,1,85.95
8913,56315,17165,0.82,3,5,0.26,75.45,27,102,1777,-0.07,0.37,4227,8,18.32
8914,59723,29741,0.79,2,21,0.62,20.06,21,104,1082,0.29,0.71,13203,3,53.19
8915,39346,67694,0.81,1,17,0.68,94.31,16,110,559,0.21,0.88,7859,8,47.78
8916,53043,62620,0.87,1,10,0.14,65.2,10,195,2580,-0.02,0.39,11028,1,73.04
8917,63850,16318,0.9,1,19,0.16,70.13,25,29,875,0.16,0.42,2588,6,55.63
8918,10666,28092,0.2,4,6,0.74,92.65,15,199,488,-0.03,0.67,5759,6,41.79
8919,28860,28392,0.36,3,27,0.6,62.46,16,54,2955,-0.07,0.6,1402,7,80.47
8920,12277,66996,0.68,4,18,0.33,90.44,23,104,1911,0.05,0.3,16134,7,25.66
